path,sentence,language,clip,duration[ms],duration_seconds,cumulative_duration
clips/common_voice_fr_39774241.mp3,Il est ensuite commissaire du directoire près l'administration centrale de l'Yonne.,French,common_voice_fr_39774241.mp3,6552,6.552,8770.53599999999
clips/common_voice_fr_40024806.mp3,Les développeurs ont notamment particulièrement soigné l'intelligence artificielle des ennemis.,French,common_voice_fr_40024806.mp3,6552,6.552,8777.087999999989
clips/common_voice_fr_39619178.mp3,Il est par ailleurs membre de l’Assemblée parlementaire du Conseil de l’Europe à Strasbourg.,French,common_voice_fr_39619178.mp3,6552,6.552,8783.639999999989
clips/common_voice_fr_39782748.mp3,Elle est remarquable non seulement par son apparence mais aussi pour sa fabrication.,French,common_voice_fr_39782748.mp3,6552,6.552,8790.191999999988
clips/common_voice_fr_39633811.mp3,Elle coordonne le travail de plusieurs clubs de randonnée qui effectuent l'entretien des sentiers.,French,common_voice_fr_39633811.mp3,6552,6.552,8796.743999999988
clips/common_voice_fr_39588299.mp3,L'espèce doit son nom à la base des tiges renflées en forme de bulbes.,French,common_voice_fr_39588299.mp3,6552,6.552,8803.295999999988
clips/common_voice_fr_39650147.mp3,Il semble qu'il ait été conçu ainsi pour diminuer son encombrement.,French,common_voice_fr_39650147.mp3,6552,6.552,8809.847999999987
clips/common_voice_fr_39884879.mp3,L'ingestion de débris de ballons représente une cause de mortalité pour les oiseaux.,French,common_voice_fr_39884879.mp3,6552,6.552,8816.399999999987
clips/common_voice_fr_39747138.mp3,Ces mairies annexes sont responsables de certains services administratifs délégués par l'hôtel de ville.,French,common_voice_fr_39747138.mp3,6552,6.552,8822.951999999987
clips/common_voice_fr_39770590.mp3,"Il a travaillé aux ambassades de l'Égypte à Berlin, Rome, Prague et Stockholm.",French,common_voice_fr_39770590.mp3,6552,6.552,8829.503999999986
clips/common_voice_fr_39774040.mp3,"Quel a été, dans cette longue lutte, son grand et puissant auxiliaire?",French,common_voice_fr_39774040.mp3,6552,6.552,8836.055999999986
clips/common_voice_fr_39603926.mp3,Tout l'art du chef consiste à réaliser une découpe parfaite du poisson.,French,common_voice_fr_39603926.mp3,6552,6.552,8842.607999999986
clips/common_voice_fr_40121902.mp3,Ailée et frissonnante au bord de ton cercueil,French,common_voice_fr_40121902.mp3,6552,6.552,8849.159999999985
clips/common_voice_fr_39866095.mp3,Cependant son travail bibliographique reste fondamental et unique pour les recherches sur l’ordre cistercien.,French,common_voice_fr_39866095.mp3,6552,6.552,8855.711999999985
clips/common_voice_fr_39593456.mp3,Sur le territoire de la commune se trouve l'aéroport d'Épinal-Mirecourt.,French,common_voice_fr_39593456.mp3,6552,6.552,8862.263999999985
clips/common_voice_fr_39594890.mp3,Ce métier remonte aux origines du livre et donc bien avant l'invention de l'imprimerie.,French,common_voice_fr_39594890.mp3,6552,6.552,8868.815999999984
clips/common_voice_fr_39773888.mp3,"Luigi ne répondit que par un sourire, et pressa la main de Ginevra.",French,common_voice_fr_39773888.mp3,6552,6.552,8875.367999999984
clips/common_voice_fr_39813739.mp3,Une possibilité est de récolter les fruits avant maturité.,French,common_voice_fr_39813739.mp3,6516,6.516,8881.883999999984
clips/common_voice_fr_39593791.mp3,Ce mémoire lui ouvre la même année les portes de l'Académie des sciences.,French,common_voice_fr_39593791.mp3,6516,6.516,8888.399999999983
clips/common_voice_fr_39588191.mp3,Il meurt le des complications d'un accident vasculaire cérébral.,French,common_voice_fr_39588191.mp3,6516,6.516,8894.915999999983
clips/common_voice_fr_39750618.mp3,Il a également été vice-président de la de Catalogne Nord et membre d'Òmnium Cultural.,French,common_voice_fr_39750618.mp3,6516,6.516,8901.431999999983
clips/common_voice_fr_39736691.mp3,"Or, la cause de la mort ne semble pas naturelle.",French,common_voice_fr_39736691.mp3,6516,6.516,8907.947999999982
clips/common_voice_fr_39747119.mp3,La commune fait partie du parc naturel régional de la Haute-Vallée de Chevreuse.,French,common_voice_fr_39747119.mp3,6516,6.516,8914.463999999982
clips/common_voice_fr_39619503.mp3,"Les autoroutes du réseau sont signalées par un panneau rouge, blanc et bleu.",French,common_voice_fr_39619503.mp3,6516,6.516,8920.979999999981
clips/common_voice_fr_39809693.mp3,Elles permettent d'indiquer le lien de parenté avec l'empereur.,French,common_voice_fr_39809693.mp3,6516,6.516,8927.495999999981
clips/common_voice_fr_39635090.mp3,Toutefois la ville accueille d'autres composantes ethniques et d'autres nationalités.,French,common_voice_fr_39635090.mp3,6516,6.516,8934.01199999998
clips/common_voice_fr_39710305.mp3,Elle souffre d'une mauvaise santé pendant plusieurs années doublée d'une démence précoce.,French,common_voice_fr_39710305.mp3,6516,6.516,8940.52799999998
clips/common_voice_fr_39770595.mp3,Il est l’auteur de nombreux articles et monographies sur la préhistoire charentaise.,French,common_voice_fr_39770595.mp3,6516,6.516,8947.04399999998
clips/common_voice_fr_39710328.mp3,La vérité est toujours à faire; elle nous précède et s'annonce en même temps.,French,common_voice_fr_39710328.mp3,6516,6.516,8953.55999999998
clips/common_voice_fr_39596113.mp3,L'Hespérie du brome réside dans les clairières et les bois clairs humides.,French,common_voice_fr_39596113.mp3,6516,6.516,8960.07599999998
clips/common_voice_fr_39648922.mp3,Mais c'est un élément primitif qui jouit d'une propriété supplémentaire particulièrement utile.,French,common_voice_fr_39648922.mp3,6516,6.516,8966.591999999979
clips/common_voice_fr_40018613.mp3,Chaque étage détient un responsable qui assure que chacune des tâches soit bien effectuée.,French,common_voice_fr_40018613.mp3,6516,6.516,8973.107999999978
clips/common_voice_fr_40115827.mp3,Il rompt également avec Caroline en se mettant en couple avec Valérie.,French,common_voice_fr_40115827.mp3,6516,6.516,8979.623999999978
clips/common_voice_fr_39613404.mp3,"Plus tard, il devint professeur de théologie à l'université locale.",French,common_voice_fr_39613404.mp3,6516,6.516,8986.139999999978
clips/common_voice_fr_39644620.mp3,Cette victoire laisse les Tang avec tout un peuple à devoir gérer au mieux.,French,common_voice_fr_39644620.mp3,6516,6.516,8992.655999999977
clips/common_voice_fr_39692713.mp3,"Le drapeau est bleu clair, avec le drapeau du Royaume-Uni dans le canton.",French,common_voice_fr_39692713.mp3,6516,6.516,8999.171999999977
clips/common_voice_fr_39869744.mp3,"Serge Férat, Fernand Léger, Louis Marcoussis, font partie du comité directeur.",French,common_voice_fr_39869744.mp3,6516,6.516,9005.687999999976
clips/common_voice_fr_39752869.mp3,Trois jeux sont joués à chaque émission pour un total de six concurrents.,French,common_voice_fr_39752869.mp3,6516,6.516,9012.203999999976
clips/common_voice_fr_39825492.mp3,Père Jacques est un véritable nautonnier sur terre ferme.,French,common_voice_fr_39825492.mp3,6516,6.516,9018.719999999976
clips/common_voice_fr_39622478.mp3,"Dans son enfance, il se révèle être un musicien-né et joue de plusieurs instruments.",French,common_voice_fr_39622478.mp3,6516,6.516,9025.235999999975
clips/common_voice_fr_39833670.mp3,La suspension avant utilise quant à elle un système à double triangulation.,French,common_voice_fr_39833670.mp3,6516,6.516,9031.751999999975
clips/common_voice_fr_39843647.mp3,Certains des athlètes africains talentueux sont allés à l'école quelques années et sont analphabètes.,French,common_voice_fr_39843647.mp3,6516,6.516,9038.267999999975
clips/common_voice_fr_39916160.mp3,La cloison ou coque est la principale protection de la foreuse.,French,common_voice_fr_39916160.mp3,6516,6.516,9044.783999999974
clips/common_voice_fr_39632517.mp3,"Unity horrifié, lui apprend que son geste fou va avoir des conséquences désastreuses.",French,common_voice_fr_39632517.mp3,6516,6.516,9051.299999999974
clips/common_voice_fr_39643420.mp3,"Ainsi trouvées, ces limites se découvrent comme de nouvelles croyances à transcender.",French,common_voice_fr_39643420.mp3,6516,6.516,9057.815999999973
clips/common_voice_fr_39640460.mp3,Deux petits bâtiments ont pris place au cours du temps contre les courtines.,French,common_voice_fr_39640460.mp3,6516,6.516,9064.331999999973
clips/common_voice_fr_39640354.mp3,Son successeur accroît l'assistante de l'État pour les soldats sur le terrain.,French,common_voice_fr_39640354.mp3,6516,6.516,9070.847999999973
clips/common_voice_fr_39737360.mp3,Il permet aux applications de tourner sur des nœuds distants comme s'ils tournaient localement.,French,common_voice_fr_39737360.mp3,6516,6.516,9077.363999999972
clips/common_voice_fr_39863927.mp3,Madagascar est aussi membre de l'Organisation internationale de la francophonie.,French,common_voice_fr_39863927.mp3,6516,6.516,9083.879999999972
clips/common_voice_fr_39737426.mp3,Murles est située à une quinzaine de kilomètres au nord-ouest de Montpellier.,French,common_voice_fr_39737426.mp3,6516,6.516,9090.395999999972
clips/common_voice_fr_39774025.mp3,"En tout cas, il se tenait tranquille, étonné plutôt qu’abattu",French,common_voice_fr_39774025.mp3,6516,6.516,9096.911999999971
clips/common_voice_fr_40113534.mp3,"En effet, il n'existait pas de congrégation féminine hospitalière dans l'Église orthodoxe russe.",French,common_voice_fr_40113534.mp3,6516,6.516,9103.42799999997
clips/common_voice_fr_39772648.mp3,"L'économie de Ares est basée sur la pêche, l'agriculture et le tourisme.",French,common_voice_fr_39772648.mp3,6516,6.516,9109.94399999997
clips/common_voice_fr_39664090.mp3,Les grenadiers sont à l'origine des soldats spécialisés dans le lancer de grenades.,French,common_voice_fr_39664090.mp3,6516,6.516,9116.45999999997
clips/common_voice_fr_39750591.mp3,Tous deux partent bras dessus bras dessous dans la dernière scène du dernier épisode.,French,common_voice_fr_39750591.mp3,6516,6.516,9122.97599999997
clips/common_voice_fr_39649473.mp3,"Décidée à le chasser, la famille d'agriculteurs s'enfonce au cœur de la forêt voisine.",French,common_voice_fr_39649473.mp3,6516,6.516,9129.49199999997
clips/common_voice_fr_39593537.mp3,Le musée présente également des expositions temporaires d'artistes japonais et étrangers modernes.,French,common_voice_fr_39593537.mp3,6516,6.516,9136.007999999969
clips/common_voice_fr_39845812.mp3,Un tube lance-torpilles et des ponts roulants d'époque sont exposés dans l'alvéole.,French,common_voice_fr_39845812.mp3,6516,6.516,9142.523999999969
clips/common_voice_fr_39808031.mp3,Il était nommé et révoqué par le bey de Tunis.,French,common_voice_fr_39808031.mp3,6516,6.516,9149.039999999968
clips/common_voice_fr_39739603.mp3,Pour lui le courant du Romantisme est un appel de la vie contre l'Esprit.,French,common_voice_fr_39739603.mp3,6480,6.48,9155.519999999968
clips/common_voice_fr_39838770.mp3,"Il existait aussi un modèle, peut-être expérimental, d'arbalète portative lance-grenades.",French,common_voice_fr_39838770.mp3,6480,6.48,9161.999999999967
clips/common_voice_fr_39813774.mp3,Les premières traces d'activités humaine remontent à l'Âge du bronze.,French,common_voice_fr_39813774.mp3,6480,6.48,9168.479999999967
clips/common_voice_fr_39597182.mp3,Trois postes demeuraient libre en attente des nominations syndicales.,French,common_voice_fr_39597182.mp3,6480,6.48,9174.959999999966
clips/common_voice_fr_39841531.mp3,Les modes ont fait plus de mal que les révolutions.,French,common_voice_fr_39841531.mp3,6480,6.48,9181.439999999966
clips/common_voice_fr_39614533.mp3,Il est notamment connu pour ses travaux sur la sémiotique des icônes russes.,French,common_voice_fr_39614533.mp3,6480,6.48,9187.919999999966
clips/common_voice_fr_39614578.mp3,C’est pour la semence que le maître m’a promise.,French,common_voice_fr_39614578.mp3,6480,6.48,9194.399999999965
clips/common_voice_fr_39587620.mp3,Il grandit dans une famille d'architectes et d'artisans spécialisés dans l'ouvrage en bâtiments.,French,common_voice_fr_39587620.mp3,6480,6.48,9200.879999999965
clips/common_voice_fr_39588309.mp3,Il est actuellement un professeur d'anglais dans une université de Thaïlande.,French,common_voice_fr_39588309.mp3,6480,6.48,9207.359999999964
clips/common_voice_fr_39901753.mp3,"Durant ses études il étudie le violon, le piano et l'accordéon.",French,common_voice_fr_39901753.mp3,6480,6.48,9213.839999999964
clips/common_voice_fr_39650166.mp3,Il siège aussi au conseil d'administration de Pullman Company.,French,common_voice_fr_39650166.mp3,6480,6.48,9220.319999999963
clips/common_voice_fr_39604315.mp3,L'Afrique du Sud tient une place importante dans ce calendrier.,French,common_voice_fr_39604315.mp3,6480,6.48,9226.799999999963
clips/common_voice_fr_39613526.mp3,Elle est localisée dans le quadrangle de Carson.,French,common_voice_fr_39613526.mp3,6480,6.48,9233.279999999962
clips/common_voice_fr_39713126.mp3,Elle coordonne les interactions homme-machine et fait partie du design industriel.,French,common_voice_fr_39713126.mp3,6480,6.48,9239.759999999962
clips/common_voice_fr_39710333.mp3,Le nom de ce genre de petits charançons provient du grec σῖτος.,French,common_voice_fr_39710333.mp3,6480,6.48,9246.239999999962
clips/common_voice_fr_39833459.mp3,Le conseil vote alors sur cette proposition dans les conditions de vote habituelles.,French,common_voice_fr_39833459.mp3,6480,6.48,9252.719999999961
clips/common_voice_fr_39763030.mp3,"Les cris de la foule s'intensifient, puis disparaissent, et Michael commence à chanter.",French,common_voice_fr_39763030.mp3,6480,6.48,9259.19999999996
clips/common_voice_fr_39710382.mp3,"La preuve était faite par les génies, la voilà faite par les monstres.",French,common_voice_fr_39710382.mp3,6480,6.48,9265.67999999996
clips/common_voice_fr_39744166.mp3,Cela a donné naissance à une grave polémique.,French,common_voice_fr_39744166.mp3,6480,6.48,9272.15999999996
clips/common_voice_fr_39898624.mp3,"Il n'y a pas non plus de conditions de revenus, de dépôt, ou d'utilisation.",French,common_voice_fr_39898624.mp3,6480,6.48,9278.63999999996
clips/common_voice_fr_39767598.mp3,Il a pu évoluer vers le turban et certaines coiffes.,French,common_voice_fr_39767598.mp3,6480,6.48,9285.119999999959
clips/common_voice_fr_39893533.mp3,"Ces images sont les seuls supports visuels disponibles, identifiés par les boutons caméras.",French,common_voice_fr_39893533.mp3,6480,6.48,9291.599999999959
clips/common_voice_fr_39893505.mp3,Le titre peut être ou non lié à un statut ministériel particulier.,French,common_voice_fr_39893505.mp3,6480,6.48,9298.079999999958
clips/common_voice_fr_39873176.mp3,"Puis, le nerf optique est complètement myélinisé pour conduction adéquate du signal.",French,common_voice_fr_39873176.mp3,6480,6.48,9304.559999999958
clips/common_voice_fr_39660924.mp3,Cette acquisition permet notamment à Viry d'étendre son activité au marché des ouvrages d'art.,French,common_voice_fr_39660924.mp3,6480,6.48,9311.039999999957
clips/common_voice_fr_39664094.mp3,"Pour les cadrans complexes, ils doivent se faire assister par un gnomoniste.",French,common_voice_fr_39664094.mp3,6480,6.48,9317.519999999957
clips/common_voice_fr_39854370.mp3,Elle a recueilli de nombreux commentaires positifs de critiques musicaux.,French,common_voice_fr_39854370.mp3,6480,6.48,9323.999999999956
clips/common_voice_fr_39845650.mp3,"Phaéton demande la permission de conduire son char, tiré par les chevaux du soleil.",French,common_voice_fr_39845650.mp3,6480,6.48,9330.479999999956
clips/common_voice_fr_39753747.mp3,La personne visée est censée souffrir aux endroits où la poupée a été atteinte.,French,common_voice_fr_39753747.mp3,6480,6.48,9336.959999999955
clips/common_voice_fr_39742689.mp3,Les Blancs s'offrent donc une finale où ils vont obtenir une légère supériorité spatiale.,French,common_voice_fr_39742689.mp3,6480,6.48,9343.439999999955
clips/common_voice_fr_39741957.mp3,Alors commencent à se manifester en lui des symptômes d'aliénation mentale.,French,common_voice_fr_39741957.mp3,6480,6.48,9349.919999999955
clips/common_voice_fr_39650381.mp3,Le principe d’un épilateur électrique est d’extraire les poils à la racine.,French,common_voice_fr_39650381.mp3,6480,6.48,9356.399999999954
clips/common_voice_fr_39650360.mp3,"Jusqu'à cette découverte, les historiens n'évoquent qu'une version de ce discours.",French,common_voice_fr_39650360.mp3,6480,6.48,9362.879999999954
clips/common_voice_fr_39628429.mp3,La nouvelle est rééditée plusieurs fois et été plusieurs fois traduite.,French,common_voice_fr_39628429.mp3,6480,6.48,9369.359999999953
clips/common_voice_fr_39757858.mp3,Les équipages ont été entraînés déjà pendant la construction par les fabricants de l'équipement.,French,common_voice_fr_39757858.mp3,6480,6.48,9375.839999999953
clips/common_voice_fr_39744099.mp3,"Certaines juments, notamment chez les poneys sont capables de pouliner jusqu'à vingt-cinq ans.",French,common_voice_fr_39744099.mp3,6480,6.48,9382.319999999952
clips/common_voice_fr_39596064.mp3,L'absence de produits importées fut cruellement ressentie.,French,common_voice_fr_39596064.mp3,6480,6.48,9388.799999999952
clips/common_voice_fr_39954144.mp3,Les propriétaires et permissions peuvent également différer de celles des fichiers associés.,French,common_voice_fr_39954144.mp3,6480,6.48,9395.279999999952
clips/common_voice_fr_39714865.mp3,L'Autorité exécutive temporaire des Nations unies administra temporairement la région.,French,common_voice_fr_39714865.mp3,6480,6.48,9401.759999999951
clips/common_voice_fr_39741840.mp3,Elle fut ensuite démontée puis déplacée à l'extérieur.,French,common_voice_fr_39741840.mp3,6480,6.48,9408.23999999995
clips/common_voice_fr_39652135.mp3,Il part ensuite avec la sélection croate disputer le Championnat d'Europe.,French,common_voice_fr_39652135.mp3,6480,6.48,9414.71999999995
clips/common_voice_fr_39896364.mp3,"Par ce procédé, le peuple hyérosolomitain est convaincu de l'innocence du roi.",French,common_voice_fr_39896364.mp3,6480,6.48,9421.19999999995
clips/common_voice_fr_39806812.mp3,Les jeunes grenouilles atteindront leur maturité sexuelle après deux ans.,French,common_voice_fr_39806812.mp3,6480,6.48,9427.67999999995
clips/common_voice_fr_39813660.mp3,Cette opération peut être considérée de manière générique comme un traitement de surface.,French,common_voice_fr_39813660.mp3,6480,6.48,9434.159999999949
clips/common_voice_fr_39604131.mp3,La forteresse est chronologiquement un second point de défense après le Vieux Fort.,French,common_voice_fr_39604131.mp3,6480,6.48,9440.639999999948
clips/common_voice_fr_39747563.mp3,La rue est orientée du Nord-Est au Sud-Ouest.,French,common_voice_fr_39747563.mp3,6480,6.48,9447.119999999948
clips/common_voice_fr_39782792.mp3,"Leurs spectacles oscillent entre humour et émotion, avec une mise en scène très poussée.",French,common_voice_fr_39782792.mp3,6480,6.48,9453.599999999948
clips/common_voice_fr_39738452.mp3,"Il reçoit alors voix, plus grand total des voix pour les défenseurs.",French,common_voice_fr_39738452.mp3,6480,6.48,9460.079999999947
clips/common_voice_fr_39782755.mp3,"Celui-ci a quatre mètres de diamètre, continuait Maheu, pour l’instruire.",French,common_voice_fr_39782755.mp3,6480,6.48,9466.559999999947
clips/common_voice_fr_39809580.mp3,Il la remarque à l'Opéra au cours d'un spectacle.,French,common_voice_fr_39809580.mp3,6480,6.48,9473.039999999946
clips/common_voice_fr_39922421.mp3,Le tableau ci-dessous reprend toutes les sélections d'Alphonse Six.,French,common_voice_fr_39922421.mp3,6480,6.48,9479.519999999946
clips/common_voice_fr_39591170.mp3,"D'une sensibilité éclectique, il étudie le jazz, la musique classique et la musique contemporaine.",French,common_voice_fr_39591170.mp3,6480,6.48,9485.999999999945
clips/common_voice_fr_39869653.mp3,Les dénominations ci-dessous sont conventionnelles et correspondent aux appellations des monnaies romaines.,French,common_voice_fr_39869653.mp3,6480,6.48,9492.479999999945
clips/common_voice_fr_39896362.mp3,"Teodoro, l'ami d'Ana et qui l'a toujours aimée, décide de commencer à la conquérir.",French,common_voice_fr_39896362.mp3,6480,6.48,9498.959999999945
clips/common_voice_fr_39806702.mp3,Cette formation regroupe chaque année une cinquantaine d'élèves syriens admis uniquement sur concours.,French,common_voice_fr_39806702.mp3,6480,6.48,9505.439999999944
clips/common_voice_fr_39612881.mp3,Ils puisent aussi une partie de leur inspiration dans les histoires de super-héros américains.,French,common_voice_fr_39612881.mp3,6480,6.48,9511.919999999944
clips/common_voice_fr_39628408.mp3,La plupart de son travail n’a jamais été exposé au grand public.,French,common_voice_fr_39628408.mp3,6480,6.48,9518.399999999943
clips/common_voice_fr_39736158.mp3,De ce fait la palette de couleurs pouvant apparaître à l'écran était restreinte.,French,common_voice_fr_39736158.mp3,6480,6.48,9524.879999999943
clips/common_voice_fr_39606108.mp3,"Son année de naissance n'est pas exactement connue, ni son rang dans la fratrie.",French,common_voice_fr_39606108.mp3,6444,6.444,9531.323999999942
clips/common_voice_fr_39602043.mp3,Son style de vie atypique pour l’époque continuera de choquer grandement.,French,common_voice_fr_39602043.mp3,6444,6.444,9537.767999999942
clips/common_voice_fr_39604666.mp3,"Il essaie d'abord la mécanique, puis effectue des stages dans l'hôtellerie sans succès.",French,common_voice_fr_39604666.mp3,6444,6.444,9544.211999999941
clips/common_voice_fr_39808041.mp3,Le Clash de San José devient les Earthquakes de San José.,French,common_voice_fr_39808041.mp3,6444,6.444,9550.65599999994
clips/common_voice_fr_39614726.mp3,Les corps des victimes avaient été soit brûlés soit enterrés.,French,common_voice_fr_39614726.mp3,6444,6.444,9557.09999999994
clips/common_voice_fr_39692716.mp3,Le mode de reproduction le plus facile est la division des touffes.,French,common_voice_fr_39692716.mp3,6444,6.444,9563.54399999994
clips/common_voice_fr_39614866.mp3,"Et ma flétrissure, je vous en aurais donné votre part tous les jours!",French,common_voice_fr_39614866.mp3,6444,6.444,9569.98799999994
clips/common_voice_fr_39800420.mp3,"Ainsi, on a restitué l'article afin que le nom soit approuvé.",French,common_voice_fr_39800420.mp3,6444,6.444,9576.431999999939
clips/common_voice_fr_39650530.mp3,Il s'agit de déterminer qui des cinq sélections ira au premier tour.,French,common_voice_fr_39650530.mp3,6444,6.444,9582.875999999938
clips/common_voice_fr_39629630.mp3,"Malgré plusieurs tentatives de privatisation, le journal demeure la propriété de l'État monténégrin.",French,common_voice_fr_39629630.mp3,6444,6.444,9589.319999999938
clips/common_voice_fr_39594741.mp3,"Lors d'une autre expédition dans le sud, il attrapa la variole, dont il mourut.",French,common_voice_fr_39594741.mp3,6444,6.444,9595.763999999937
clips/common_voice_fr_39661343.mp3,La version publiée par L'Association est désormais très recherchée.,French,common_voice_fr_39661343.mp3,6444,6.444,9602.207999999937
clips/common_voice_fr_39633804.mp3,Certaines espèces sont capables d'utiliser le dihydrogène pour réduire les groupes méthyle.,French,common_voice_fr_39633804.mp3,6444,6.444,9608.651999999936
clips/common_voice_fr_39833386.mp3,Toutes les unités sont construites dans le même chantier naval.,French,common_voice_fr_39833386.mp3,6444,6.444,9615.095999999936
clips/common_voice_fr_39601838.mp3,Il développe de nouvelles directives pour l'usage de la psychothérapie et de l'hypnose.,French,common_voice_fr_39601838.mp3,6444,6.444,9621.539999999935
clips/common_voice_fr_39811873.mp3,Elle mit fin temporairement aux hostilités de la guerre de Cent Ans.,French,common_voice_fr_39811873.mp3,6444,6.444,9627.983999999935
clips/common_voice_fr_39603719.mp3,La végétation de l'îlot est composée de quelques petits buissons et d'herbes.,French,common_voice_fr_39603719.mp3,6444,6.444,9634.427999999934
clips/common_voice_fr_39895988.mp3,"Intrigué, il en happa une au passage et demeura surpris.",French,common_voice_fr_39895988.mp3,6444,6.444,9640.871999999934
clips/common_voice_fr_39600710.mp3,Les fondations font environ le double de la hauteur visibles des piles.,French,common_voice_fr_39600710.mp3,6444,6.444,9647.315999999933
clips/common_voice_fr_39940688.mp3,"Tous deux associent, complémentairement et harmonieusement, l'individu au social.",French,common_voice_fr_39940688.mp3,6444,6.444,9653.759999999933
clips/common_voice_fr_39774108.mp3,Ce dernier compte adhérents et ne ferme qu'après la Commune.,French,common_voice_fr_39774108.mp3,6444,6.444,9660.203999999932
clips/common_voice_fr_39748490.mp3,Ils avouent et le cadavre de l'ex-mari est remonté du puits.,French,common_voice_fr_39748490.mp3,6444,6.444,9666.647999999932
clips/common_voice_fr_39917124.mp3,"À l’époque, il était l’un des pionniers dans l’utilisation du béton armé au Brésil.",French,common_voice_fr_39917124.mp3,6444,6.444,9673.091999999931
clips/common_voice_fr_39656498.mp3,"Entièrement électrique, l’album s'appuie sur un rock basique, très incisif.",French,common_voice_fr_39656498.mp3,6444,6.444,9679.535999999931
clips/common_voice_fr_39725308.mp3,"Cosette, à se savoir belle, perdit la grâce de l'ignorer.",French,common_voice_fr_39725308.mp3,6444,6.444,9685.97999999993
clips/common_voice_fr_39713184.mp3,Il ne disputera néanmoins aucune course de Coupe du Monde cette saison.,French,common_voice_fr_39713184.mp3,6444,6.444,9692.42399999993
clips/common_voice_fr_39719582.mp3,Elle présente deux joysticks physiques et plusieurs boutons pouvant contrôler différents paramètres du drone.,French,common_voice_fr_39719582.mp3,6444,6.444,9698.86799999993
clips/common_voice_fr_39884393.mp3,De nombreux récits constituent en effet de pures inventions poétiques.,French,common_voice_fr_39884393.mp3,6444,6.444,9705.311999999929
clips/common_voice_fr_40024476.mp3,"Je vais au port, on me charge, je rentre, on me décharge.",French,common_voice_fr_40024476.mp3,6444,6.444,9711.755999999928
clips/common_voice_fr_39736225.mp3,"Cependant, la distribution de ces ouvrages ne fut pas uniforme.",French,common_voice_fr_39736225.mp3,6444,6.444,9718.199999999928
clips/common_voice_fr_39813701.mp3,"Rocambole était un orphelin qui, enfant, vivait de vol.",French,common_voice_fr_39813701.mp3,6444,6.444,9724.643999999927
clips/common_voice_fr_39588190.mp3,Les Jeunes patriotes sont un mouvement nationaliste de la jeunesse ivoirienne.,French,common_voice_fr_39588190.mp3,6408,6.408,9731.051999999927
clips/common_voice_fr_39744052.mp3,Et l'un de ses ancêtres aurait été employé de James Watt.,French,common_voice_fr_39744052.mp3,6408,6.408,9737.459999999926
clips/common_voice_fr_39825757.mp3,Il fut membre du Conseil de la Fédération protestante de France.,French,common_voice_fr_39825757.mp3,6408,6.408,9743.867999999926
clips/common_voice_fr_39650460.mp3,Les trois premiers tomes peuvent se lire indépendamment sans aucun ordre de lecture.,French,common_voice_fr_39650460.mp3,6408,6.408,9750.275999999925
clips/common_voice_fr_39822145.mp3,"Pour une mère comme La Guinguette, le malheur, ça se sent, ça se devine.",French,common_voice_fr_39822145.mp3,6408,6.408,9756.683999999925
clips/common_voice_fr_39774693.mp3,Il n'y a donc absolument aucune volonté de tromperie de sa part.,French,common_voice_fr_39774693.mp3,6408,6.408,9763.091999999924
clips/common_voice_fr_39866216.mp3,"Fleurs: en grappes terminales courtes, jaunâtres, zygomorphes, à sépale supérieur en forme de casque.",French,common_voice_fr_39866216.mp3,6408,6.408,9769.499999999924
clips/common_voice_fr_39591076.mp3,Les trois autres tours étaient rondes et complétaient ce dispositif de fortification.,French,common_voice_fr_39591076.mp3,6408,6.408,9775.907999999923
clips/common_voice_fr_39738450.mp3,Cependant d'autres textes encadrent cette matière pour des élections particulières.,French,common_voice_fr_39738450.mp3,6408,6.408,9782.315999999922
clips/common_voice_fr_39612435.mp3,Le système métrique de cette gare a été démonté car désuet.,French,common_voice_fr_39612435.mp3,6408,6.408,9788.723999999922
clips/common_voice_fr_39743880.mp3,"Cette statistique, recueillie dans des conditions difficiles, est probablement faible.",French,common_voice_fr_39743880.mp3,6408,6.408,9795.131999999921
clips/common_voice_fr_39758423.mp3,Il a également dirigé le premier film mettant en vedette Alice Thomas.,French,common_voice_fr_39758423.mp3,6408,6.408,9801.53999999992
clips/common_voice_fr_39931174.mp3,"Aujourd'hui, les liseuses sont parfois intégrées à l'offre de prêt des bibliothèques municipales françaises.",French,common_voice_fr_39931174.mp3,6408,6.408,9807.94799999992
clips/common_voice_fr_39594125.mp3,C'est la symphonie la plus jouée et la plus enregistrée du compositeur.,French,common_voice_fr_39594125.mp3,6408,6.408,9814.35599999992
clips/common_voice_fr_39774129.mp3,Le tirage des soixante exemplaires est réalisé grâce à la technique du pochoir.,French,common_voice_fr_39774129.mp3,6408,6.408,9820.76399999992
clips/common_voice_fr_39587578.mp3,"La rencontre n'aurait jamais dû avoir lieu, l'aventure doit être effacée.",French,common_voice_fr_39587578.mp3,6408,6.408,9827.171999999919
clips/common_voice_fr_39618527.mp3,"Il présenta une requête au parlement de Paris qui, par arrêt, confirma sa mort.",French,common_voice_fr_39618527.mp3,6408,6.408,9833.579999999918
clips/common_voice_fr_39813117.mp3,L'évocation de l'ecstasy dans la chanson est aussi une métaphore religieuse.,French,common_voice_fr_39813117.mp3,6408,6.408,9839.987999999918
clips/common_voice_fr_39664341.mp3,"Mais, le trafic du port s'étant effondré après la guerre, l'idée fut abandonnée.",French,common_voice_fr_39664341.mp3,6408,6.408,9846.395999999917
